year,tmID,rank,playoff,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP_x,homeW,homeL,awayW,awayL,confW,confL,min,attend,total_won,total_lost,total_wins,total_losses,GP_y,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,award_count,won,lost,post_wins,post_losses,W,L
4,PHO,5.333333333333333,0,787.6666666666666,1861.0,449.0,595.3333333333334,108.33333333333331,345.0,289.0,629.0,918.0,468.6666666666667,626.0,281.3333333333333,483.0,107.66666666666669,2132.6666666666665,802.6666666666666,1863.3333333333333,439.6666666666667,588.6666666666666,142.33333333333334,398.3333333333333,325.3333333333333,675.0,1000.3333333333334,514.0,634.0,258.3333333333333,513.0,115.0,2187.333333333333,32.0,10.333333333333334,5.666666666666667,4.333333333333333,11.666666666666666,8.666666666666666,12.333333333333334,6425.0,145950.66666666666,14.666666666666666,17.333333333333332,0.0,0.0,430.27659574468083,214.46808510638294,410.1063829787234,2858.68085106383,387.3829787234043,843.1276595744682,1230.5106382978722,628.2127659574469,377.10638297872345,144.31914893617022,635.3617021276596,839.1063829787234,2494.531914893617,1055.8085106382978,798.0,601.8510638297872,462.4468085106383,145.2127659574468,7.595744680851064,4.468085106382979,178.72340425531914,65.68085106382979,5.361702127659574,16.085106382978722,21.446808510638295,15.191489361702128,4.914893617021275,4.468085106382979,10.276595744680849,20.106382978723406,53.170212765957444,23.680851063829785,18.76595744680851,13.404255319148938,17.872340425531917,4.914893617021275,0.0,71.57142857142857,160.52380952380952,0.0,14.666666666666666,17.333333333333332,0.0,0.6666666666666666,0.0,0.0
4,SAC,3.6666666666666665,1,831.0,1970.6666666666667,466.6666666666667,640.3333333333334,139.0,425.6666666666667,354.3333333333333,673.6666666666666,1028.0,541.6666666666666,611.3333333333334,285.0,469.3333333333333,141.33333333333334,2267.6666666666665,810.0,1955.0,446.6666666666667,601.0,136.33333333333334,423.6666666666667,338.3333333333333,672.0,1010.3333333333334,497.3333333333333,616.3333333333334,240.0,500.3333333333333,129.0,2203.0,32.0,11.666666666666666,4.333333333333333,6.666666666666667,9.333333333333334,11.333333333333334,9.666666666666666,6500.0,134874.33333333334,18.33333333333333,13.666666666666666,1.0,0.5,255.82051282051276,135.3846153846154,500.0,1918.7948717948718,299.82051282051276,570.025641025641,869.8461538461539,458.33333333333326,241.15384615384616,119.58974358974359,389.2307692307693,517.2820512820513,1667.4871794871794,703.1538461538461,541.8205128205128,394.87179487179486,360.1794871794872,117.61538461538461,18.897435897435898,9.871794871794872,394.87179487179486,143.56410256410257,19.17948717948718,40.8974358974359,60.07692307692308,31.02564102564103,14.102564102564104,6.76923076923077,20.87179487179487,34.69230769230769,124.66666666666667,48.794871794871796,40.61538461538462,33.28205128205128,31.58974358974359,12.692307692307688,0.2820512820512816,72.63636363636364,164.36363636363637,1.0,18.33333333333333,13.666666666666666,1.0,1.3333333333333333,3.0,4.0
4,SAS,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,173.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SEA,6.666666666666667,0,716.6666666666666,1836.3333333333333,404.0,570.0,139.66666666666666,427.3333333333333,308.0,585.0,893.0,438.6666666666667,625.3333333333334,270.0,477.6666666666667,123.66666666666669,1977.0,771.3333333333334,1763.0,450.0,600.0,114.66666666666669,333.6666666666667,297.0,713.0,1010.0,495.3333333333333,589.6666666666666,255.33333333333331,526.3333333333334,125.0,2107.333333333333,32.0,6.333333333333333,9.666666666666666,4.666666666666667,11.333333333333334,6.666666666666667,14.333333333333334,6491.666666666667,116541.66666666669,11.0,21.0,0.0,0.0,321.66666666666663,160.0,463.6904761904762,1977.0,308.0,585.0,893.0,438.66666666666663,270.0,123.66666666666667,456.3333333333333,625.3333333333333,1836.3333333333333,716.6666666666666,570.0000000000001,404.0,427.3333333333334,139.66666666666666,5.999999999999999,3.333333333333332,133.33333333333334,40.0,4.999999999999999,11.333333333333334,16.333333333333336,9.333333333333332,6.666666666666665,2.6666666666666656,11.666666666666668,11.666666666666668,37.33333333333333,13.0,12.333333333333332,10.666666666666666,12.333333333333332,3.333333333333332,0.0,72.07142857142857,166.64285714285714,1.0,11.0,21.0,0.0,0.6666666666666666,0.0,0.0
4,WAS,5.0,0,792.3333333333334,1879.3333333333333,365.0,520.0,130.0,398.6666666666667,328.6666666666667,684.3333333333334,1013.0,487.0,572.3333333333334,241.0,485.3333333333333,115.66666666666669,2079.6666666666665,807.3333333333334,1907.6666666666667,375.3333333333333,520.0,147.33333333333334,417.0,313.0,676.3333333333334,989.3333333333334,480.6666666666667,569.3333333333334,253.0,450.3333333333333,102.0,2137.333333333333,32.0,8.0,8.0,5.666666666666667,10.333333333333334,9.666666666666666,11.333333333333334,6450.0,250012.66666666663,13.666666666666666,18.33333333333333,0.0,0.0,319.95121951219517,163.90243902439025,471.9512195121951,2130.3902439024387,336.6829268292683,701.0243902439024,1037.7073170731708,498.8780487804878,246.8780487804878,118.48780487804878,486.2439024390244,586.2926829268292,1925.170731707317,811.6585365853658,532.6829268292684,373.9024390243902,408.39024390243907,133.1707317073171,21.51219512195122,11.951219512195122,478.048780487805,160.8292682926829,19.804878048780484,40.63414634146341,60.43902439024391,42.34146341463415,15.365853658536587,6.829268292682927,26.975609756097562,39.268292682926834,134.8780487804878,61.463414634146346,37.21951219512195,26.975609756097562,32.09756097560975,10.926829268292684,0.0,71.21428571428571,158.78571428571428,0.0,13.666666666666666,18.33333333333333,1.0,1.3333333333333333,0.0,0.0
5,CHA,4.0,0,778.75,1838.5,446.75,589.5,170.5,464.5,314.5,637.75,952.25,503.25,665.5,239.75,468.75,106.0,2174.75,794.75,1871.25,471.25,635.75,130.75,392.75,337.75,618.0,955.75,504.75,595.25,247.0,441.5,113.5,2191.5,32.5,10.0,6.25,5.5,10.75,11.0,10.75,6568.75,105804.75,15.5,17.0,0.0,0.0,350.8571428571429,185.71428571428572,527.3265306122449,2455.714285714286,349.71428571428567,711.4285714285713,1061.142857142857,569.1428571428571,270.28571428571433,116.85714285714285,508.85714285714283,741.4285714285714,2075.4285714285716,879.7142857142858,662.2857142857143,502.5714285714286,527.7142857142857,193.71428571428572,31.714285714285722,17.142857142857142,676.8571428571429,198.57142857142858,30.28571428571429,61.42857142857142,91.71428571428571,47.714285714285715,21.428571428571427,12.0,42.57142857142857,60.28571428571429,187.14285714285714,75.14285714285714,40.857142857142854,30.28571428571429,50.28571428571428,18.0,0.2857142857142854,72.0,167.57142857142858,0.0,15.5,17.0,1.0,2.0,0.0,0.0
5,CON,3.0,1,864.0,2102.0,479.0,646.0,177.0,549.0,333.0,762.0,1095.0,520.0,663.0,270.0,434.0,111.0,2384.0,864.0,2104.0,509.0,673.0,172.0,536.0,366.0,812.0,1178.0,553.0,669.0,252.0,476.0,88.0,2409.0,34.0,10.0,7.0,8.0,9.0,11.0,13.0,6875.0,102433.0,18.0,16.0,2.0,0.0,336.0,170.00000000000003,625.0,2384.0,333.00000000000006,761.9999999999999,1095.0000000000002,520.0,270.0,111.00000000000001,428.0,663.0,2102.0,864.0,646.0,479.0,549.0,177.0,37.00000000000001,19.999999999999996,800.0000000000001,272.0,26.000000000000007,83.0,108.99999999999999,65.0,26.000000000000007,13.000000000000004,38.0,75.0,221.0,103.0,67.0,54.0,48.0,12.0,0.0,71.0909090909091,166.63636363636363,1.0,18.0,16.0,2.0,2.0,2.0,2.0
5,DET,5.25,1,827.5,1954.25,506.75,693.5,113.5,341.25,351.0,708.75,1059.75,498.75,629.25,237.25,544.25,115.0,2275.25,873.0,2018.5,450.5,599.0,142.5,425.0,328.5,671.25,999.75,480.0,668.5,283.0,491.5,131.25,2339.0,32.5,8.5,7.75,6.0,10.25,10.25,11.5,6581.25,111113.75,14.5,18.0,6.0,0.0,372.4528301886792,183.96226415094338,496.6981132075472,2575.754716981132,397.35849056603774,802.3584905660377,1199.7169811320755,564.622641509434,268.58490566037733,130.18867924528303,604.2452830188679,712.3584905660377,2212.3584905660377,936.7924528301886,785.0943396226417,573.6792452830189,386.3207547169812,128.49056603773585,20.660377358490564,11.320754716981133,452.8301886792453,161.8867924528302,24.622641509433965,55.188679245283026,79.81132075471699,39.339622641509436,15.0,10.754716981132075,29.716981132075468,39.905660377358494,146.03773584905662,57.16981132075472,45.28301886792453,35.9433962264151,29.150943396226417,11.60377358490566,0.0,72.33333333333333,167.0,0.0,14.5,18.0,1.5,0.5,6.0,2.0
5,HOU,2.5,0,805.25,1874.0,465.5,589.5,133.5,400.5,296.5,725.0,1021.5,458.75,505.0,256.5,445.25,113.5,2209.5,763.75,1932.75,347.0,478.0,149.0,465.75,298.5,667.25,965.75,471.75,612.25,242.5,451.75,99.5,2023.5,32.5,13.25,3.0,9.25,7.0,15.0,6.75,6543.75,179010.75,22.5,10.0,0.0,0.0,327.6530612244898,172.44897959183675,534.1836734693877,2344.7755102040815,314.6530612244898,769.387755102041,1084.0408163265306,486.83673469387753,272.2040816326531,120.44897959183673,460.0408163265306,535.9183673469388,1988.734693877551,854.5510204081634,625.5918367346939,494.0,425.0204081632653,141.6734693877551,30.51020408163265,18.571428571428573,762.7551020408165,255.4897959183674,40.06122448979592,80.91836734693877,120.97959183673468,45.89795918367348,29.71428571428571,12.734693877551022,42.9795918367347,59.16326530612245,234.0,92.59183673469387,63.14285714285714,52.265306122448976,55.9795918367347,18.040816326530614,0.0,72.0,161.6153846153846,0.0,22.5,10.0,2.0,1.5,0.0,0.0
5,IND,5.5,0,782.0,1874.0,451.0,575.75,185.0,527.5,305.0,645.75,950.75,486.25,617.25,270.0,480.25,116.25,2200.0,833.25,1873.0,441.0,598.25,139.75,402.5,306.0,653.5,959.5,542.5,626.5,244.0,481.0,132.5,2247.25,32.5,8.25,8.0,4.5,11.75,9.5,12.25,6550.0,148978.75,12.75,19.75,0.0,0.0,283.77777777777777,144.44444444444443,485.1851851851852,1955.5555555555557,271.1111111111111,574.0,845.1111111111111,432.22222222222223,240.0,103.33333333333333,410.8888888888889,548.6666666666666,1665.7777777777778,695.111111111111,511.7777777777778,400.88888888888886,468.888888888889,164.44444444444446,6.444444444444445,3.3333333333333335,133.33333333333331,44.0,7.555555555555555,12.88888888888889,20.444444444444443,10.222222222222221,2.444444444444444,0.888888888888888,9.777777777777777,11.555555555555554,37.77777777777778,16.666666666666664,8.88888888888889,6.444444444444445,12.0,4.222222222222221,0.222222222222222,72.58333333333333,169.41666666666666,1.0,12.75,19.75,0.25,0.5,0.0,0.0
5,LAS,1.0,1,890.5,2032.25,501.75,652.5,169.5,482.75,330.75,791.25,1122.0,588.0,666.75,262.75,472.75,154.0,2452.25,804.25,2033.75,473.75,647.5,168.25,519.25,306.0,684.75,990.75,515.75,629.5,248.25,464.75,114.25,2250.5,32.5,13.5,2.75,12.75,3.5,17.5,4.25,6575.0,149448.75,26.25,6.25,4.5,0.25,314.86,169.0,526.0,2550.34,343.98,822.9,1166.88,611.52,273.26,160.16,483.6,693.4200000000001,2113.54,926.1199999999999,678.6,521.82,502.05999999999995,176.28,60.839999999999996,33.800000000000004,1352.0,506.73999999999995,65.78,160.16,225.94,132.34,54.08,38.22,86.58,133.38,422.5,187.98000000000002,123.5,95.16,102.7,35.620000000000005,1.3,72.15384615384616,172.15384615384616,2.0,26.25,6.25,4.75,1.75,19.0,7.0
5,MIN,6.0,1,760.75,1848.5,460.25,630.25,181.5,536.75,309.0,668.25,977.25,494.5,659.0,228.75,522.75,98.25,2163.25,783.0,1889.75,488.75,643.0,149.75,447.0,316.75,657.25,974.0,501.5,677.5,269.5,488.25,124.75,2204.5,32.5,8.0,8.25,5.75,10.5,8.5,13.25,6556.25,124343.0,13.75,18.75,0.0,1.0,284.0,141.5,486.5833333333333,1963.25,251.49999999999994,586.75,838.25,455.25,202.5,85.25,457.2499999999999,600.0,1699.0,681.4999999999999,561.0,421.5,526.2499999999999,178.75,5.25,3.0,121.0,39.25,3.25,12.0,15.25,12.5,5.5,1.7499999999999996,10.5,12.75,36.75,13.0,12.0,9.75,11.0,3.5,0.0,73.0,175.16666666666666,1.0,13.75,18.75,0.25,0.5,1.0,2.0
5,NYL,2.5,1,805.5,1826.5,394.25,542.75,155.25,429.25,268.5,652.0,920.5,513.25,614.5,258.5,459.75,103.0,2160.5,749.25,1818.25,460.25,614.0,138.25,428.75,315.5,677.75,993.25,452.0,614.0,235.75,483.25,88.5,2097.0,32.5,11.5,4.75,7.25,9.0,12.25,9.5,6531.25,232397.5,18.75,13.75,3.333333333333333,0.3333333333333333,276.47058823529414,152.9411764705882,512.2549019607843,2033.4117647058822,252.70588235294116,613.6470588235295,866.3529411764707,483.0588235294119,243.2941176470588,96.94117647058823,417.1764705882353,578.3529411764706,1719.0588235294117,758.1176470588235,510.8235294117648,371.05882352941177,404.0,146.1176470588235,42.11764705882353,24.705882352941174,994.1176470588235,322.11764705882354,41.88235294117647,95.05882352941177,136.94117647058823,78.35294117647058,36.941176470588246,14.117647058823529,59.76470588235294,83.76470588235294,272.0,122.11764705882351,74.82352941176471,56.0,60.705882352941174,21.882352941176467,0.7058823529411764,72.08333333333333,168.83333333333334,0.0,18.75,13.75,2.75,2.5,11.0,10.0
5,PHO,5.75,0,791.0,1919.5,431.5,585.5,110.25,346.0,306.0,632.5,938.5,466.75,635.5,288.5,482.0,108.5,2123.75,810.5,1864.25,446.25,598.0,140.75,391.5,319.75,709.0,1028.75,512.75,642.25,262.5,537.25,122.75,2208.0,32.5,9.25,7.0,3.75,12.5,7.75,14.0,6550.0,145590.75,13.0,19.5,0.0,0.0,270.7352941176471,133.8235294117647,385.2941176470589,1748.970588235294,252.0,520.8823529411764,772.8823529411764,384.38235294117646,237.58823529411762,89.3529411764706,388.0882352941177,523.3529411764706,1580.7647058823532,651.4117647058824,482.17647058823525,355.3529411764706,284.94117647058823,90.79411764705883,3.5,2.0588235294117636,82.3529411764706,30.26470588235294,2.4705882352941173,7.411764705882353,9.882352941176471,7.0,2.2647058823529407,2.0588235294117636,4.735294117647059,9.26470588235294,24.5,10.911764705882353,8.647058823529413,6.1764705882352935,8.23529411764706,2.2647058823529407,0.0,73.35714285714286,172.0,1.0,13.0,19.5,0.0,0.5,0.0,0.0
5,SAC,3.5,1,838.75,2004.75,456.25,636.75,141.75,437.5,353.0,684.75,1037.75,548.25,618.75,288.0,467.25,136.5,2275.5,811.5,1964.0,443.75,600.0,139.5,434.5,340.0,691.75,1031.75,502.0,622.25,236.0,519.25,132.0,2206.25,32.5,11.75,4.5,6.75,9.5,11.75,10.0,6581.25,140050.25,18.5,14.0,1.3333333333333333,0.6666666666666666,300.0,156.0,526.5,2184.48,338.88,657.36,996.24,526.3199999999999,276.48,131.04,438.96,594.0,1924.56,805.1999999999999,611.28,438.0,420.0,136.07999999999998,30.0,15.600000000000001,624.0,212.64,28.56,67.67999999999999,96.24,46.56,17.759999999999998,10.32,36.72,54.96,189.35999999999999,75.36,57.599999999999994,46.08,44.88,15.84,0.24,72.5,165.58333333333334,0.0,18.5,14.0,1.5,1.75,6.0,7.0
5,SAS,6.0,0,792.0,2068.0,538.0,736.0,93.0,315.0,350.0,795.0,1145.0,428.0,728.0,187.0,513.0,167.0,2215.0,867.0,2176.0,544.0,745.0,149.0,482.0,389.0,783.0,1172.0,530.0,669.0,275.0,424.0,140.0,2427.0,34.0,9.0,8.0,3.0,14.0,10.0,14.0,6825.0,176526.0,12.0,22.0,0.0,0.0,469.0909090909092,231.81818181818184,620.4545454545455,3020.454545454546,477.27272727272725,1084.090909090909,1561.3636363636365,583.6363636363636,255.0,227.72727272727272,684.5454545454545,992.7272727272727,2820.0,1080.0,1003.6363636363636,733.6363636363636,429.5454545454546,126.81818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13333333333334,169.4,0.0,12.0,22.0,0.0,0.0,0.0,0.0
5,SEA,6.25,1,760.0,1888.5,413.5,569.25,146.25,445.5,316.5,621.75,938.25,466.0,630.0,260.5,474.5,127.25,2079.75,789.5,1832.0,447.75,597.75,122.25,359.5,310.75,707.0,1017.75,485.5,584.75,252.75,509.5,119.75,2149.0,32.5,8.0,8.25,4.75,11.5,7.75,14.0,6581.25,117620.5,12.75,19.75,0.0,0.0,280.2857142857143,139.28571428571428,470.0892857142857,1782.6428571428569,271.2857142857143,532.9285714285714,804.2142857142857,399.42857142857144,223.28571428571428,109.07142857142856,390.85714285714283,540.0,1618.7142857142858,651.4285714285714,487.92857142857144,354.42857142857144,381.8571428571429,125.35714285714286,3.8571428571428568,2.142857142857142,85.71428571428572,25.714285714285715,3.2142857142857135,7.285714285714285,10.5,6.0,4.285714285714285,1.7142857142857135,7.5,7.5,24.0,8.357142857142858,7.928571428571429,6.857142857142857,7.928571428571429,2.142857142857142,0.0,72.41666666666667,167.83333333333334,1.0,12.75,19.75,0.0,0.5,0.0,2.0
5,WAS,5.5,1,818.25,1957.25,369.0,516.75,136.75,425.25,342.0,689.0,1031.0,507.25,598.25,234.0,479.5,111.5,2142.25,832.75,1939.0,408.75,562.75,153.25,433.25,318.25,702.5,1020.75,508.25,568.25,252.5,454.75,106.25,2227.5,32.5,6.75,9.5,5.75,10.5,9.0,12.75,6556.25,247187.0,12.5,20.0,1.0,0.5,278.83636363636367,141.8181818181818,476.8181818181818,1869.6000000000001,298.47272727272724,601.3090909090909,899.7818181818182,442.6909090909091,204.21818181818185,97.30909090909091,409.5272727272727,522.1090909090909,1708.1454545454544,714.1090909090909,450.98181818181814,322.03636363636366,371.1272727272727,119.34545454545452,13.745454545454546,7.636363636363637,305.45454545454544,102.76363636363638,12.654545454545453,25.96363636363637,38.61818181818182,27.054545454545455,9.818181818181818,4.363636363636363,17.236363636363638,25.09090909090909,86.18181818181819,39.27272727272727,23.78181818181818,17.236363636363638,20.509090909090908,6.9818181818181815,0.0,72.16666666666667,161.25,0.0,12.5,20.0,0.75,1.0,3.0,4.0
6,CHA,4.2,0,772.0,1819.6,444.6,589.6,169.6,463.4,302.8,633.4,936.2,487.8,662.0,233.8,470.8,111.6,2158.2,795.8,1883.4,464.6,626.0,130.6,384.0,343.8,620.0,963.8,507.0,595.2,246.2,440.6,113.6,2186.8,32.8,10.0,6.4,5.6,10.8,10.4,11.0,6635.0,107920.4,15.6,17.2,0.0,0.0,398.4761904761905,208.25396825396825,519.6666666666666,2714.15873015873,375.87301587301585,788.8253968253968,1164.6984126984128,614.0952380952381,293.58730158730157,137.9047619047619,566.8571428571429,823.6190476190477,2287.746031746032,971.1746031746031,738.5396825396825,557.4603174603175,585.6507936507936,214.34920634920633,28.190476190476193,15.238095238095239,601.6507936507936,176.5079365079365,26.92063492063492,54.60317460317461,81.52380952380952,42.41269841269841,19.047619047619047,10.666666666666666,37.84126984126984,53.58730158730159,166.34920634920633,66.7936507936508,36.317460317460316,26.92063492063492,44.69841269841269,16.0,0.2539682539682528,72.0625,168.4375,0.0,15.6,17.2,0.8,1.6,0.0,0.0
6,CON,2.0,1,870.0,2076.5,456.5,618.0,163.0,508.0,327.0,743.0,1070.0,546.0,636.5,284.5,448.0,103.5,2359.5,861.0,2050.0,476.0,636.0,158.5,460.0,336.0,784.5,1120.5,559.0,648.0,245.5,484.0,100.5,2356.5,34.0,10.0,7.0,8.0,9.0,12.5,9.5,6887.5,108225.0,18.0,16.0,3.0,0.5,363.2727272727273,185.4545454545455,626.1363636363636,2574.0,356.72727272727275,810.5454545454545,1167.2727272727275,595.6363636363636,310.3636363636364,112.9090909090909,475.6363636363636,694.3636363636364,2265.2727272727275,949.0909090909091,674.1818181818181,498.0,554.1818181818181,177.8181818181818,61.09090909090909,32.72727272727273,1309.090909090909,436.9090909090909,56.72727272727274,139.63636363636363,196.36363636363637,97.63636363636364,52.90909090909091,18.0,76.9090909090909,110.72727272727275,376.90909090909093,160.36363636363637,114.54545454545452,89.45454545454545,81.81818181818181,26.727272727272727,0.0,66.41666666666667,174.83333333333334,1.0,18.0,16.0,3.5,2.5,7.0,5.0
6,DET,4.8,1,836.8,1982.8,516.6,713.2,103.2,314.8,360.2,721.6,1081.8,511.8,633.0,245.2,538.0,121.6,2293.4,870.4,2034.4,454.4,601.0,152.2,446.6,327.8,683.0,1010.8,487.0,680.4,284.2,492.4,131.2,2347.4,32.8,8.4,8.0,6.6,9.8,10.4,11.0,6635.0,121063.0,15.0,17.8,3.0,0.5,361.9852941176471,180.88235294117646,487.86764705882354,2529.485294117647,397.2794117647058,795.8823529411766,1193.1617647058824,564.4852941176471,270.4411764705883,134.11764705882354,582.5735294117646,698.1617647058824,2186.911764705882,922.9411764705884,786.6176470588234,569.7794117647059,347.2058823529412,113.8235294117647,22.279411764705884,12.132352941176471,485.2941176470588,170.7352941176471,25.808823529411768,57.57352941176471,83.38235294117646,40.58823529411765,17.647058823529413,11.25,31.544117647058826,40.80882352941177,150.66176470588238,60.220588235294116,52.5,40.147058823529406,26.029411764705884,10.147058823529413,0.0,71.86666666666666,166.53333333333333,0.0,15.0,17.8,1.4,0.8,7.0,4.0
6,HOU,3.2,1,803.8,1885.8,464.0,594.6,131.4,392.0,299.4,724.8,1024.2,457.2,515.0,253.6,453.0,112.2,2203.0,777.8,1947.8,355.8,488.6,149.6,459.4,305.8,677.8,983.6,485.2,620.8,245.6,455.6,105.4,2061.0,32.8,12.4,4.0,8.2,8.2,13.4,8.4,6605.0,170699.6,20.6,12.2,1.5,0.5,348.19354838709677,185.16129032258067,532.6612903225806,2487.258064516129,338.0322580645161,818.3225806451613,1156.3548387096773,516.1935483870967,286.32258064516134,126.67741935483872,496.7741935483871,581.4516129032259,2129.1290322580644,907.5161290322582,671.3225806451613,523.8709677419355,442.58064516129025,148.35483870967744,25.967741935483875,15.806451612903228,649.1935483870967,217.45161290322582,34.096774193548384,68.87096774193547,102.96774193548387,39.064516129032256,25.290322580645157,10.838709677419354,36.58064516129032,50.354838709677416,199.16129032258067,78.80645161290323,53.74193548387097,44.48387096774193,47.645161290322584,15.354838709677418,0.0,71.5,157.14285714285714,2.0,20.6,12.2,1.6,1.2,8.0,6.0
6,IND,5.6,1,783.8,1901.4,450.8,576.6,181.2,518.2,323.2,657.6,980.8,500.0,621.6,268.2,481.4,119.8,2199.6,827.4,1871.4,456.0,617.6,136.0,392.4,301.0,660.4,961.4,536.8,621.8,248.8,478.0,138.4,2246.8,32.8,8.6,7.8,4.6,11.8,9.2,12.2,6610.0,144980.8,13.2,19.6,0.0,1.0,289.6363636363637,149.0909090909091,500.75757575757575,1999.6363636363635,293.8181818181818,597.8181818181819,891.6363636363635,454.5454545454546,243.8181818181818,108.9090909090909,420.90909090909093,565.0909090909091,1728.5454545454545,712.5454545454546,524.1818181818181,409.81818181818176,471.0909090909091,164.72727272727275,5.2727272727272725,2.7272727272727266,109.0909090909091,36.0,6.181818181818182,10.545454545454545,16.727272727272727,8.363636363636363,1.9999999999999991,0.7272727272727272,8.0,9.454545454545453,30.909090909090914,13.636363636363637,7.272727272727273,5.2727272727272725,9.818181818181818,3.454545454545455,0.1818181818181812,71.66666666666667,168.0,1.0,13.2,19.6,0.2,0.4,1.0,2.0
6,LAS,1.0,1,893.2,2039.6,507.4,666.4,167.0,469.0,327.0,794.8,1121.8,595.6,679.6,262.6,484.0,152.8,2460.8,806.4,2046.0,490.4,670.2,169.4,517.6,312.6,693.2,1005.8,519.0,644.4,256.2,476.4,114.2,2272.6,32.8,13.8,2.6,12.2,4.2,17.2,4.6,6655.0,155012.8,26.0,6.8,3.6,0.4,340.44444444444446,182.22222222222223,528.1746031746031,2734.222222222222,363.33333333333337,883.1111111111112,1246.4444444444446,661.7777777777778,291.7777777777777,169.7777777777778,529.3333333333334,755.1111111111111,2266.222222222222,992.4444444444443,740.4444444444443,563.7777777777778,521.1111111111111,185.5555555555556,57.55555555555555,32.22222222222222,1288.888888888889,473.33333333333337,61.777777777777786,152.0,213.7777777777778,123.33333333333334,49.77777777777778,34.888888888888886,85.55555555555554,128.66666666666666,398.88888888888886,175.55555555555554,114.0,88.88888888888889,96.66666666666667,33.333333333333336,1.3333333333333328,72.35714285714286,168.21428571428572,0.0,28.2,7.4,4.2,2.2,20.0,9.0
6,MIN,5.4,0,762.0,1858.8,459.0,632.2,180.6,537.8,313.6,679.4,993.0,500.8,659.2,234.4,540.8,106.4,2163.6,787.2,1906.2,489.0,648.2,138.2,423.6,318.0,668.4,986.4,502.8,677.2,282.2,491.0,126.4,2201.6,32.8,8.6,7.8,6.0,10.4,9.2,12.6,6615.0,124493.8,14.6,18.2,0.0,0.0,362.75,175.75000000000003,487.1333333333333,2441.0,314.0,737.0,1051.0,577.2499999999999,257.0,118.75,589.5,748.7499999999999,2126.75,847.75,699.25,522.75,660.75,222.75,9.5,5.0,202.99999999999997,61.24999999999999,6.0,18.5,24.5,17.749999999999996,8.0,3.75,20.0,20.0,57.75,21.0,18.5,13.5,17.25,5.75,0.0,71.33333333333333,166.66666666666666,0.0,14.6,18.2,0.2,0.8,0.0,0.0
6,NYL,2.4,1,808.2,1847.6,395.0,540.4,167.4,466.8,267.4,669.8,937.2,518.4,609.0,248.6,469.0,107.2,2178.8,772.8,1873.8,454.4,607.0,137.0,426.2,326.6,688.2,1014.8,465.0,609.0,246.2,472.6,95.4,2137.0,32.8,11.4,5.0,7.2,9.2,11.8,9.6,6605.0,219530.4,18.6,14.2,3.0,0.25,353.3333333333334,195.23809523809524,524.2063492063492,2593.809523809524,318.3333333333333,797.3809523809524,1115.7142857142858,617.1428571428572,295.95238095238096,127.61904761904762,538.3333333333333,725.0,2199.5238095238096,962.1428571428571,643.3333333333333,470.23809523809524,555.7142857142858,199.2857142857143,53.80952380952381,30.952380952380963,1244.047619047619,400.95238095238096,53.095238095238095,116.19047619047619,169.2857142857143,96.90476190476191,46.666666666666664,19.047619047619047,75.23809523809524,108.0952380952381,344.5238095238095,152.14285714285714,87.61904761904762,65.47619047619047,86.66666666666667,31.190476190476193,0.9523809523809511,71.93333333333334,167.4,0.0,18.6,14.2,2.6,2.6,13.0,13.0
